label,gx_std,gx_range,gx_energy,gx_zcr,gy_std,gy_range,gy_energy,gy_zcr,gz_std,gz_range,gz_energy,gz_zcr,mag_mean,mag_max,mag_std,mag_energy,max_energy_ratio,min_energy_ratio
horizontal_shake,1551.0243426334982,7238.0,2456314.8128078817,0.12871287128712872,16367.449336312235,56781.0,272785208.6009852,0.039603960396039604,1981.895290771005,9834.0,3936258.2216748768,0.10396039603960396,14045.643128731894,30599.03215789676,9049.734290893548,279177781.635468,0.9771021425951805,0.008798389321737559
vertical_shake,11346.485244233447,35772.0,131775798.43842365,0.01485148514851485,2135.6230044354597,10826.0,4560899.339901478,0.1188118811881188,1317.9042190124867,6008.0,1939837.315270936,0.06930693069306931,10792.823695639947,19148.56347092387,4668.1357915584385,138276535.09359607,0.9529874200942898,0.014028680382813371
vertical_shake,11977.940228298596,39842.0,144080974.6403941,0.01485148514851485,2395.7495730548403,12881.0,5756667.4876847295,0.12871287128712872,1469.9784702015784,8488.0,2446266.3448275863,0.11386138613861387,11207.984781858948,20363.019938113306,5163.8150240422665,152283908.4729064,0.946133942090331,0.016063853163204134
vertical_shake,9971.567220774652,33772.0,99843800.88235295,0.019704433497536946,1862.8543036099945,8511.0,3489831.6470588236,0.13793103448275862,1625.9648639064155,7460.0,2687915.2843137253,0.059113300492610835,9484.598662113298,17801.430785192522,4007.9840359417753,106021547.81372549,0.9417312135243815,0.02535253766560979
rest,179.03797318087135,558.0,32198.241379310344,0.4306930693069307,152.43614841735535,556.0,23348.118226600986,0.4504950495049505,129.7737731845569,573.0,16841.251231527094,0.5,256.8734737021352,447.286261805569,80.02268019528519,72387.61083743842,0.44480320605715606,0.2326537792405894
horizontal_shake,1625.9865297439826,6830.0,2673022.6748768473,0.07920792079207921,12479.659470541146,37836.0,155812798.08866996,0.01485148514851485,1140.2019132887347,7008.0,1394503.078817734,0.07920792079207921,11483.625210052032,20241.91468216384,5292.13339565642,159880323.84236452,0.974558934733551,0.008722168214974702
rest,177.424811637522,562.0,33476.729064039406,0.5099009900990099,148.25723218970373,546.0,23744.206896551725,0.43564356435643564,128.93678022641163,316.0,16743.96551724138,0.5594059405940595,261.4053948733208,417.0611465960357,75.04745837772074,73964.9014778325,0.4526029021220623,0.22637717596716592
rest,183.96652007225967,552.0,35652.43137254902,0.47783251231527096,152.74701751606747,545.0,23637.04411764706,0.46798029556650245,126.58150365086077,323.0,16834.00980392157,0.4433497536945813,263.09767080798423,531.5383335188535,83.08490181453669,76123.48529411765,0.46834996105077203,0.22114081796018867
vertical_shake,10623.438374072619,35070.0,117290355.33004926,0.0297029702970297,1957.6708347637439,10473.0,3884232.4679802954,0.16336633663366337,1629.5399723504868,10134.0,2709995.261083744,0.10891089108910891,9934.720737673819,19861.66936589168,5018.556258880344,123884583.0591133,0.9467711997229106,0.021875161494393787
rest,181.64523763655004,562.0,33122.91625615764,0.4158415841584158,159.042361987,545.0,27998.472906403942,0.5,131.71178173585383,583.0,18564.04433497537,0.45544554455445546,268.5788831879222,497.0523111303276,86.89543718208334,79685.43349753694,0.4156709049864359,0.23296659778539294
