label,gx_std,gx_range,gx_energy,gx_zcr,gy_std,gy_range,gy_energy,gy_zcr,gz_std,gz_range,gz_energy,gz_zcr,mag_mean,mag_max,mag_std,mag_energy,max_energy_ratio,min_energy_ratio
rest,168.9837546348348,560.0,28581.655172413793,0.46534653465346537,155.4319721422751,548.0,26124.251231527094,0.48514851485148514,129.76227328187107,570.0,16839.645320197043,0.5792079207920792,254.12236629624175,477.60862638775694,83.47080131481114,71545.55172413793,0.39948891976705464,0.23536956406635284
rest,174.43791498017282,556.0,30789.399014778326,0.40594059405940597,162.96267028264995,561.0,27458.310344827587,0.43564356435643564,140.9061902188503,587.0,20598.527093596058,0.4306930693069307,266.69694819148503,545.2898311907164,87.85769333729579,78846.23645320197,0.39049928569581027,0.2612493382080705
rest,166.85020206575825,558.0,31914.837438423645,0.30198019801980197,165.88996080044322,560.0,27698.748768472906,0.46534653465346537,130.25531630813785,572.0,17258.975369458127,0.49504950495049505,261.94114352986736,546.1648102908132,90.88123515126816,76872.56157635468,0.41516552569571674,0.22451411811372285
rest,168.70050365517488,562.0,28651.743842364533,0.4158415841584158,172.1785009550359,547.0,29689.334975369457,0.5099009900990099,126.95183238106527,323.0,16144.758620689656,0.48514851485148514,261.11323460396653,507.47709307908667,79.40853954756734,74485.83743842365,0.398590336047617,0.2167493737858058
rest,173.08466852906255,552.0,30935.78431372549,0.43349753694581283,164.1629441202314,555.0,26976.166666666668,0.46798029556650245,129.29217095405096,312.0,16718.75980392157,0.5270935960591133,261.6329835829137,491.964429608483,78.60593289196773,74630.71078431372,0.414518151959337,0.22401983886016538
rest,171.73572675399683,566.0,33252.118226600986,0.3613861386138614,152.81620622515592,551.0,24498.09852216749,0.5198019801980198,128.35401696212992,320.0,16798.576354679804,0.5099009900990099,260.18326961839983,456.48220118642087,82.78562262933904,74548.79310344828,0.4460450242361187,0.22533666415456405
rest,167.76559961992058,556.0,30102.5960591133,0.4752475247524752,162.87353363558182,555.0,26528.81773399015,0.5,131.37746973688547,578.0,17394.96551724138,0.4603960396039604,260.0910226595409,485.2246902209326,79.86888782410222,74026.37931034483,0.4066468783095894,0.23498333539069252
rest,168.55889786308742,570.0,29389.128712871287,0.42786069651741293,170.84478631402604,550.0,30925.01485148515,0.4228855721393035,127.08967363091847,312.0,16294.717821782178,0.572139303482587,262.90792975400046,542.4278753898992,86.53485921063361,76608.86138613861,0.4036741219218882,0.21270016975778339
rest,177.06622435838852,560.0,31355.666666666668,0.43349753694581283,157.19480073380078,557.0,26344.504901960783,0.47783251231527096,126.9235287718616,325.0,16328.593137254902,0.46798029556650245,258.2085048649861,482.9296014948763,85.77372978523685,74028.76470588235,0.4235605820419037,0.22057092539810308
rest,162.46360445258077,554.0,31866.049261083743,0.46534653465346537,165.57417065769343,554.0,27607.783251231525,0.5198019801980198,128.4532811251746,320.0,16500.714285714286,0.504950495049505,263.13473607014004,456.48767781836125,82.06495885167607,75974.54679802955,0.41943059358809115,0.2171874000062116
rest,170.7790156976968,552.0,29357.49261083744,0.45544554455445546,164.84641093377817,560.0,27403.645320197043,0.4900990099009901,129.7280777851794,578.0,17059.128078817736,0.4752475247524752,258.8218250133674,457.36418749176244,82.65306350403498,73820.26600985222,0.39768879465862833,0.23109003801938327
rest,173.11225112265294,554.0,30129.379310344826,0.4207920792079208,159.19693024042948,559.0,26301.610837438424,0.47029702970297027,135.11430446094633,589.0,18444.768472906402,0.5,260.629806543556,576.9133383793445,83.35383951419531,74875.75862068965,0.40239164003634526,0.2463383184716041
rest,174.62174691422953,560.0,30843.90147783251,0.47029702970297027,156.4045138657516,554.0,24462.408866995072,0.4752475247524752,128.7588036894192,327.0,18215.689655172413,0.47029702970297027,259.24187593027517,443.87610884119454,79.47106243250953,73522.0,0.41951934764876514,0.24775835335236274
rest,173.3342131488649,562.0,30185.45812807882,0.4405940594059406,172.44982916861895,554.0,29797.620689655174,0.43564356435643564,131.04759518081272,564.0,17502.635467980297,0.5346534653465347,263.7766058572988,528.1372927563438,88.92477994416137,77485.71428571429,0.3895615908859729,0.2258820949038755
rest,168.89846232959337,556.0,28528.433497536946,0.48514851485148514,157.80060546602,562.0,26285.384236453203,0.5,127.1669691208398,312.0,16271.832512315272,0.5495049504950495,253.09131342350415,482.0290447680513,83.84770310432484,71085.65024630542,0.40132478775517244,0.22890460248917788
rest,170.6711053502056,554.0,30455.156862745098,0.42857142857142855,155.63920077523733,555.0,24278.132352941175,0.4187192118226601,126.40231199659819,309.0,17015.710784313724,0.4088669950738916,256.4261621348789,535.5987303943131,77.42495316612593,71749.0,0.424468032484705,0.23715606885550633
rest,168.03376927938842,558.0,29144.23645320197,0.5,168.20843225676333,554.0,28977.783251231525,0.39603960396039606,127.75034423660486,316.0,16453.137931034482,0.5643564356435643,260.0530394698075,501.85754950981857,83.35211033910731,74575.15763546799,0.3908035514408482,0.2206249165634933
